Year,Microorganism,Country,%R,N,Fully susceptible,%ESBL,Non-susceptible,Number of laboratories,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,CARBAPENEMS,CEFTAZIDIME,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
2015,ENTEROCOCCUS FAECIUM,France,0.8,849,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Netherlands,1.4,572,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Spain,2.5,571,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Austria,3.1,483,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Denmark,3.2,690,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Slovenia,4.8,124,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Czech Republic,9.6,322,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Germany,10.2,1312,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Italy,11.2,756,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Bulgaria,14.6,41,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Slovakia,14.7,143,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Hungary,16.7,240,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,United Kingdom,17.0,218,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Lithuania,17.3,52,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Latvia,17.6,34,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Poland,17.7,215,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Greece,19.7,315,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Portugal,20.3,459,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Romania,25.0,72,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Croatia,25.8,93,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Cyprus,28.6,28,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ENTEROCOCCUS FAECIUM,Ireland,45.8,404,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,KLEBSIELLA PNEUMONIAE,Iceland,2.9,35,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Finland,3.3,658,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Sweden,4.5,907,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Norway,5.0,700,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Denmark,5.3,935,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Netherlands,6.8,908,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Germany,9.6,1517,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Austria,11.7,1029,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,United Kingdom,13.3,1011,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Ireland,17.0,388,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Luxembourg,20.0,60,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Spain,21.6,1508,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Belgium,22.7,379,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Slovenia,24.5,237,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Malta,26.1,92,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,France,30.7,2332,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Estonia,33.9,62,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Hungary,36.7,700,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Cyprus,37.1,62,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Bulgaria,37.5,96,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Portugal,38.6,2094,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Latvia,42.0,112,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Lithuania,45.8,179,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Croatia,48.7,380,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Czech Republic,48.9,1416,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Italy,53.7,2000,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Romania,61.4,267,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Poland,63.9,659,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Greece,66.4,1161,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Slovakia,70.0,474,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Iceland,0.0,36,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Finland,3.0,644,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Sweden,3.3,1001,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Norway,5.0,701,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Denmark,7.8,929,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Austria,8.4,1050,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Netherlands,8.6,908,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Germany,10.1,1518,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,United Kingdom,10.5,916,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Ireland,14.7,387,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Malta,16.3,92,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Belgium,19.7,406,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Spain,20.3,1491,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Slovenia,22.8,237,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Estonia,23.7,93,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Luxembourg,28.3,60,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,France,30.5,2338,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Hungary,37.2,704,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Portugal,40.4,2094,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Cyprus,43.5,62,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Croatia,46.8,380,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Latvia,47.0,115,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Lithuania,51.7,178,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Czech Republic,54.1,1417,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Italy,55.9,1999,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Poland,64.2,676,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Greece,69.5,1185,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Romania,70.7,270,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Bulgaria,75.0,96,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Iceland,0.0,36,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Finland,1.9,625,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Denmark,2.6,938,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Sweden,3.2,943,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Norway,3.6,700,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Austria,4.8,959,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Germany,5.5,1519,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Netherlands,5.7,908,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,United Kingdom,9.3,1070,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Belgium,11.6,354,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Luxembourg,15.0,60,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Ireland,15.9,389,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Spain,16.0,1509,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Slovenia,19.0,237,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Estonia,21.3,61,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Malta,22.8,92,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,France,26.3,2337,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Portugal,32.6,2090,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Italy,34.0,1956,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Hungary,34.6,706,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Cyprus,37.1,62,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Croatia,43.2,380,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Latvia,43.4,113,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Lithuania,46.4,179,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Greece,50.7,1170,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Czech Republic,51.9,1417,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Romania,54.1,266,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Poland,58.6,666,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Bulgaria,59.5,84,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Slovakia,66.5,475,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Denmark,0.0,846,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Estonia,0.0,56,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Finland,0.0,658,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Iceland,0.0,35,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Latvia,0.0,112,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Lithuania,0.0,177,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Luxembourg,0.0,60,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Sweden,0.0,900,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Germany,0.1,1520,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Hungary,0.1,687,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Netherlands,0.1,907,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Norway,0.1,700,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Czech Republic,0.3,1100,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,United Kingdom,0.4,962,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Belgium,0.5,389,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,France,0.5,2244,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Ireland,0.5,389,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Poland,0.5,660,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Austria,0.8,1022,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Slovakia,0.9,436,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Slovenia,1.3,237,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Spain,2.2,1483,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Croatia,2.4,380,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Bulgaria,3.2,95,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Portugal,3.4,2085,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Malta,5.4,92,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Cyprus,12.9,62,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Romania,24.7,271,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Italy,33.5,1999,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Greece,61.9,1185,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,Iceland,0.0,35,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Denmark,1.1,924,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Finland,1.1,623,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Sweden,1.9,860,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Norway,2.3,699,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Netherlands,3.0,908,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Germany,3.1,1515,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Austria,3.3,936,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,United Kingdom,4.2,906,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Ireland,7.2,387,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Belgium,9.3,353,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Spain,11.7,1488,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Luxembourg,13.3,60,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Malta,15.2,92,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Slovenia,16.9,237,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Cyprus,17.7,62,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Estonia,22.2,36,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,France,22.5,2324,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Portugal,25.0,2084,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Bulgaria,28.6,84,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Italy,29.7,1940,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Hungary,30.2,698,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Croatia,32.4,380,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Latvia,36.6,112,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Lithuania,39.9,178,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Czech Republic,41.5,1416,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Greece,46.7,1160,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Romania,49.8,261,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Poland,54.0,645,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,Slovakia,59.6,468,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,,13402,63.4,,,,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,3.1,663,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,2.6,545,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,0.7,151,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,0.05,6,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,3.2,675,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,2.4,510,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,1.3,281,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,0.2,32,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,0.05,3,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,15.7,3314,,,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,2.5,531,,,,,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,0.2,36,,,,,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,0.05,2,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2015,KLEBSIELLA PNEUMONIAE,EU Total,4.7,990,,,,,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2015,PSEUDOMONAS AERUGINOSA,Iceland,0.0,11,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Luxembourg,0.0,27,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Denmark,4.1,441,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Cyprus,4.7,43,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Norway,5.7,227,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Sweden,5.8,399,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Estonia,6.3,16,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Netherlands,6.5,494,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Finland,7.2,333,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Belgium,8.0,251,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Spain,9.1,871,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Ireland,9.2,195,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Slovenia,9.9,141,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,United Kingdom,10.3,493,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Austria,11.9,675,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Malta,16.0,25,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,France,16.1,1915,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Germany,17.7,941,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Greece,22.3,638,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Latvia,23.1,13,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Croatia,24.5,249,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Portugal,24.5,1176,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Czech Republic,25.3,463,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Hungary,26.9,747,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,PSEUDOMONAS AERUGINOSA,Bulgaria,27.3,55,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0
